discente,escola,ano,turma,texto,respostas,classificacao,correcao,tempo_inicial,tempo_final
EST_129,CODAP,8,A,O dia em que os jacarés invadiram a cidade,"['viraram', 'jogaram', 'davam', 'machuquem', '-', '-', '-', '-', 'aumentou', 'ficaram', 'perceberam', 'era', 'aparecerão', 'atacarão', 'é', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['verbo', 'verbo', 'verbo', 'verbo', '-', '-', '-', '-', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:15,08:27
EST_130,CODAP,8,A,O dia em que os jacarés invadiram a cidade,"['são', 'e', 'um', 'veja', 'ter', 'mais', 'tem', 'pode', 'um', 'a', 'viu', 'era', 'estavam', 'dezimo', 'mais', 'perigosos', 'doido', 'vai', 'muitos', 'estavam', 'fortes', 'mataram', 'inteligente', 'esperto', 'foram', 'poderes', 'feroz', 'perigo', 'bravura', 'com', 'matem', 'matam', 'comem', 'depois', 'faz']","['verbo', 'conjunção aditiva', 'pronome indefinido', 'verbo', 'verbo', 'advérbio de intensidade', 'verbo', 'verbo', 'pronome indefinido', ' artigo definido', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de intensidade', 'adjetivo', 'adjetivo', 'verbo', 'pronome indefinido', 'verbo', 'adjetivo', 'verbo ', 'adjetivo', 'nome substantivo', 'verbo', 'nome substantivo', 'adjetivo', 'nome substantivo', 'nome substantivo', 'preposição', 'verbo', 'verbo', 'verbo', 'advérbio de tempo', 'verbo']","['mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:15,08:24
EST_131,CODAP,8,B,O dia em que os jacarés invadiram a cidade,"['são', 'jogaram', 'deram', 'machuquem', 'foi', 'ferozes', 'grandes', 'foi', 'dobravam', 'tinham', 'agirão', 'foi', 'estavam', 'atacou', 'é', 'tem', 'ferozes', 'ajudou', 'os', 'ivadiram', 'deram', 'eram', 'produziram', 'suas', 'foram', 'são', 'tem', 'agilidade', '-', 'tem', 'machuquem', 'eram', 'jogaram', 'deram', 'foi']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'artigo definido', 'verbo', 'verbo', 'verbo ', 'verbo ', 'pronome possessivo', 'verbo', 'verbo', 'verbo', 'nome substantivo', '-', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:07,08:28
EST_132,CODAP,8,B,O dia em que os jacarés invadiram a cidade,"['são', 'jogaram', 'apertaram', 'machucassem', 'foi', 'Ferozes', 'forte', 'repitiu', 'mudavam', 'ficaram', 'soube', 'era', 'foram', 'comeu', 'do', 'normais', 'morreram', 'aguentasse', 'os', 'dominaram', 'sobreviveram', 'comeram', 'absorveram', 'sua', 'fizeram', 'colocaram', 'herdou', 'quebraram', 'casa', 'com', 'machucassem', 'pegaram', 'jogaram', 'apertaram', 'foi']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'contração', 'adjetivo', 'verbo', 'verbo', 'artigo definido', 'verbo', 'verbo', 'verbo ', 'verbo ', 'pronome possessivo', 'verbo', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'preposição', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:07,08:22
EST_133,CODAP,8,A,O dia em que os jacarés invadiram a cidade,"['são', 'e', 'usou', 'matem', 'teve', 'ferozes', 'pule', 'foram', 'jacare', 'eram', 'chegaram', 'era', 'tavam', 'toda', 'os', 'são', 'foram', 'é', 'os', 'tavam', 'foram', 'comeu', 'jacare', 'humano', 'foram', 'usou', 'são', 'jacare', 'humano', 'foram', 'matase', 'se', 'humanos', 'ativou', 'foi']","['verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'artigo definido', 'verbo', 'verbo', 'verbo', 'artigo definido', 'verbo', 'verbo', 'verbo ', 'nome substantivo', 'pronome possessivo', 'verbo', 'verbo', 'verbo', 'substantivo', 'nome substantivo', 'verbo', 'verbo', 'conjunção condicional', 'nome substantivo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:15,08:20
EST_134,CODAP,8,B,O dia em que os jacarés invadiram a cidade,"['foram', 'jogaram', 'deram', 'machucase', 'seria', 'ficava', 'morava', 'foi', 'aumentando', 'ficaram', 'chegaram', 'era', 'pelas', 'assustador', 'era', 'mudava', 'ficaram', 'mudou', 'os', 'habitam', 'morreram', 'criados', 'criou', 'diversas', 'fizeram', 'homenzinhos', 'foram', 'o', 'atacou', 'tem', 'machuque', 'que', 'jacarés', 'dar', 'foi']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'contração', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'artigo definido', 'verbo', 'verbo', 'verbo ', 'verbo ', 'adjetivo', 'verbo', 'nome substantivo', 'verbo', 'pronome definido', 'verbo', 'verbo', 'verbo', 'conjunção integrativa', 'nome substantivo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:07,08:22
EST_135,CODAP,8,A,O dia em que os jacarés invadiram a cidade,"['são', 'jogavão', 'davam', 'machucasem', 'com', 'desceram', 'entraram', 'esconderam', 'mudavam', 'ficaram', 'chegaram', 'era', 'sairam', 'comeram', 'é', 'sugaram', 'comeram', 'caise', 'os', 'moravam', 'fugiram', 'comeram', 'começaram', 'fazer', 'criarão', 'venderam', 'erdaram', 'começaram', 'fazer', 'com', 'influenciasem', 'pegaram', 'jogaram', 'deram', 'foi']","['verbo', 'verbo', 'verbo', 'verbo', 'preposição', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'artigo definido', 'verbo', 'verbo', 'verbo ', 'verbo ', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'preposição', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:15,08:23
EST_136,CODAP,8,A,O dia em que os jacarés invadiram a cidade,"['eram', 'também', 'só', 'mudasem', 'mas', 'foram', 'até', 'foram', 'tinha', 'de', 'foram', 'era', 'tinham', 'também', 'muitos', 'não', 'animais', 'aguentou', 'os', 'foram', 'também', 'foram', 'que', 'fizeram', 'foram', 'também', 'foram', 'não', 'também', 'tinham', 'matassem', 'os', 'jacarés', 'foram', 'que']","['verbo', 'advérbio de exclusão', 'advérbio de exclusão', 'verbo', 'conjunção adversativa', 'verbo', 'preposição', 'verbo', 'verbo', 'preposição', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'pronome indefinido', 'advérbio de negação', 'nome substantivo', 'verbo', 'artigo definido', 'verbo', 'advérbio de inclusão', 'verbo ', 'pronome relativo', 'verbo', 'verbo', 'advérbio de inclusão', 'verbo', 'advérbio', 'advérbio', 'verbo', 'verbo', 'artigo definido', 'nome substantivo', 'verbo', '-']","['mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-']",08:15,08:21
EST_137,CODAP,8,B,O dia em que os jacarés invadiram a cidade,"['eram', 'jogaram', 'deram', 'machuque', 'foi', 'nasceram', 'estavam', 'passou', 'mudava', 'nasceram', 'vieram', 'era', 'estavam', 'atacaram', 'era', 'tinham', '-', 'fosse', 'os', '-', 'viveram', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'deram', 'foi']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', 'verbo', 'artigo definido', '-', 'verbo', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:07,08:19
EST_138,CODAP,8,A,O dia em que os jacarés invadiram a cidade,"['eram', 'jogavam', 'davam', 'ferissem', 'aconteceu', 'morreram', 'desapareceram', 'perderam', 'mudaram', 'ficaram', 'chegaram', 'era', 'chegaram', 'feriram', 'ferozes', 'foi', 'lutaram', 'aguentou', 'os', 'invadiram', 'morreram', 'ataram', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'artigo definido', 'verbo', 'verbo', 'verbo ', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:15,08:48
